wallet,score,deposit_amount,borrow_amount,repay_amount,repayment_ratio,borrow_deposit_ratio,liquidations,active_days
0x005eba6d8c2af1e7058d7c22e23999188fd15339,595,1.3000003,0,0,1,0,0,10
0x005ec23381d0b33407fcdedd2df7facd769304cd,581,0.1064,0,0,1,0,0,0
0x005f16f017aa933bb41965b52848ceb8ee48b171,252,47378.96584,43079.94087,4650.74495,0.107956159,0.909263005,0,153
0x005f4ed154aec7b147190c97d3f2535fc8360b12,197,714.4812402,100,1.05E-09,1.05E-11,0.139961687,0,10
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,581,0.006302079,0,0,1,0,0,0
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,581,0.1087,0,0,1,0,0,0
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,223,0.01,2.00E-15,0,0,2.00E-13,0,0
0x006002bafd83794a35b3d63fb00bfce00f4557ed,581,1.89E-14,0,0,1,0,0,0
0x0060f329ae466559db2e692b24252a5163bf16c3,581,1.31E-12,0,0,1,0,0,0
0x006106679868ffbeb8bef8788be4d59571a13053,581,1.11E-12,0,0,1,0,0,0
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,588,8.5,3.92E-12,3.92E-12,1.000001019,4.62E-13,0,5
0x0062cb1c249a8579e155794dc86960e4f88af402,615,1706.195213,2.00E-10,2.00E-10,1.000696935,1.17E-13,0,25
0x006366325c813728f871c16a7703b818ee1ac6f1,624,850,0,0,1,0,0,32
0x0063d9477fd76b7c9732917b3b884d918607a804,121,222.4028,82.95066479,0,0,0.372974912,0,2
0x00645acbda7635b02a8b517d49ef6cbd028962e3,581,1.11E-12,0,0,1,0,0,0
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,375,8692.704995,5.00E-09,8.17E-11,0.016333203,5.75E-13,0,108
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,282,0.279446699,330.32,240.0904068,0.726841871,1182.050107,0,11
0x006501f106d155981aac18b4d31a6e14d1e55fae,156,0.002098406,0.0005,0,0,0.238276101,0,0
0x00651f6724f748af9315f720d67ef9ecc3139bdf,581,0.1099,0,0,1,0,0,0
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,581,0.1,0,0,1,0,0,0
0x006551b8f041761e2e47bb4792b21e67786b3452,82,0.5,0.250000001,0,0,0.500000002,0,0
0x0065fb0daffbc3025516415183fa808b2b40b3fb,591,2.01E-12,0,0,1,0,0,7
0x0066023b24edd70b7def47effbf2fd7617f9c66b,588,345,0,0,1,0,0,5
0x0066245819d5d387ac2209620741e721ccada64d,581,0.0914,0,0,1,0,0,0
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,122,3557.856585,2740.23,2.235476177,0.000815799,0.770191247,0,85
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,581,3000,0,0,1,0,0,0
0x0066a75495069b7d760177aa2607a140b13aa520,600,294.7188261,0,0,1,0,0,14
0x0067243a8b83385457c53923a6cd0bc019b090e8,581,1.02E-12,0,0,1,0,0,0
0x00677d8b6fda25b199539633a8cd07074c855cb7,459,1001.557645,531.8950839,532.8017598,1.001704614,0.531067869,0,20
0x0067eec7ad35e72613d760e917890d1b7e876e4e,581,0.007466148,0,0,1,0,0,0
0x006850972a3144f2bcb0d37fbd7f84b26765d458,581,0,0,0,1,0,0,0
0x00694ba9219891081e07b31ebaf19abfd97e1acb,49,9.04E-09,7.00E-09,0,0,0.774204891,0,31
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,591,2.10E-12,0,0,1,0,0,7
0x0069d013b71c2d000fca70549d894e49b8e4e031,581,0.0263,0,0,1,0,0,0
0x006a310554681273826624361a3177cd9f3aad1d,591,0.01,0,0,1,0,0,7
0x006acbf79f7c4580fa01ffa48085d832592f1b63,665,22811.2698,3.20E-08,3.21E-08,1.004395366,1.40E-12,0,61
0x006b64b48437695a2c0b470e22de9b8d3b866f52,581,1.11E-12,0,0,1,0,0,0
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,653,1104.633396,0,0,1,0,0,53
0x006bcd94f74784887705d74884308172343855ee,581,1.3,0,0,1,0,0,0
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,189,0.0416,0.005,0,0,0.120192308,0,0
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,172,102630.2248,120976.5509,0,0,1.178761433,0,122
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,599,85.32559107,5.35E-10,5.35E-10,1,6.27E-12,0,13
0x006dfe647e57d2cdaf47000731659c1f92ece423,581,1.11E-12,0,0,1,0,0,0
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,638,20857.28354,0,0,1,0,0,42
0x006f1973f3a2911fc15569d7787f51fb114db606,611,0.00026,0,0,1,0,0,22
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,112,84.68015708,42.22811425,0,0,0.498677798,0,22
0x006f74448baead5563915255c8fbc12fd7f6a5df,485,527.4248159,838670.243,758844.99,0.904819262,1590.122834,0,114
0x006fda5407be210b6d8d653b04859a748e84e64a,581,7.70E-12,0,0,1,0,0,0
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,601,0.007618594,0,0,1,0,0,15
0x00705d931184135830185bb284fb8ed277693d0d,581,121.92112,0,0,1,0,0,0
0x007078c8001b515b14000cc78306072a5dfd55b3,444,161.4385768,100.5688463,100.5951261,1.000261311,0.622954243,0,28
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,681,311166.9589,1.41E-07,1.41E-07,1.000299785,4.54E-13,0,74
0x0070bc9033adf1e49517f98304f41f778d370208,609,14615.82434,4250,4251.350681,1.000317807,0.290780725,2,83
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,173,0.0281,0.005,0,0,0.177935943,0,0
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,575,6.81E-06,8.15E-06,1.03E-05,1.269719833,1.197060356,0,84
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,425,1.499933929,2080,2012.842695,0.967712834,1386.727748,0,53
0x0073894fff63595d6cca3802aad6b9ecf5491ca6,581,1.02E-09,0,0,1,0,0,0
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,419,69462.80153,47500,47532.60051,1.000686327,0.683819238,0,22
0x00752654dcd85f8e42e207ccf48212388fd7173d,581,1.11E-12,0,0,1,0,0,0
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,581,6.40E-13,0,0,1,0,0,0
0x0076b2f8ead986bb6de67735313891c0876f4388,164,0.024,0.005,0,0,0.208333333,0,0
0x0076bc177845e513018cda51be5e5f80f44aeb50,591,1.00E-12,0,0,1,0,0,7
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,518,807.75,340.142,340.1849392,1.000126239,0.421098112,0,41
0x00778698bbc902543b596af6e7c0aa13b614162d,629,7508.499,9.65E-09,8.16E-09,0.845687081,1.28E-12,0,76
0x007821abbcc2da83df7fdf57520741d6ea1042f2,581,1.11E-12,0,0,1,0,0,0
0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,18,0.425828511,181.9601438,0,0,427.3085032,0,8
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,382,12,2500,2506.242856,1.002497142,208.3333333,0,12
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,602,251.7733985,1.10E-10,1.10E-10,1.000282318,4.37E-13,0,15
0x0079228fa4e08e800883021b18ff0bc7937b3aef,591,0.004526325,0,0,1,0,0,7
0x00795ff7870798a332a99c3969406286259dce8f,112,0.78988339,390.3197969,0.320213007,0.000820386,494.1486323,0,78
0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b,581,2.00E-12,0,0,1,0,0,0
0x0079e0ce802e67adba53ac0e7927f45f6304ae6f,223,0.01,2.00E-15,0,0,2.00E-13,0,0
0x007b003c4d0145b512286494d5ae123aeef29d9e,738,15228.5687,0,0,1,0,0,116
0x007b212ac048a425d2019d14e7be4aeae3faf8e9,581,1.05E-08,0,0,1,0,0,0
0x007c426ab1b726e3be68b37ac0ffa8aed94447bc,581,0.0987,0,0,1,0,0,0
0x007c4bb067d9b6afeb4c13415477d396123c4aa3,524,28949.81885,17315.52216,14741.28913,0.851333792,0.598121952,0,122
0x007ce1895ca7a000e37a524399920ad7dae41f43,596,0.004271723,0,0,1,0,0,11
0x007d418f61454569a051b5a9d11112996a986bb1,581,1.11E-12,0,0,1,0,0,0
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,539,8.69E-10,1.73E-10,1.73E-10,1.001162786,0.199038026,0,10
0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,473,244386.1919,54542.30456,42771.95683,0.784197829,0.223180795,0,24
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,317,1.766170304,0.15,0,0,0.084929522,0,87
0x007e4e679e14f17d62607418f546e2d97d9e5a61,583,514.9552724,2.50E-10,2.50E-10,1.000374832,4.85E-13,0,1
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,502,2750,777,777,1,0.282545455,0,0
0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,581,1.21E-14,0,0,1,0,0,0
0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,581,472.9856246,0,0,1,0,0,0
0x007f3da6715efd4b6994b7348b644b64b695d3b1,389,7.42E-06,5.33E-06,5.34E-06,1.001104001,0.718776049,0,7
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,457,11742.09105,8542.371613,8600.798909,1.006839704,0.727500032,0,58
0x00800d9019001aff6e1eba3312e35e9b22d3f058,598,18599.21934,5.25E-08,3.34E-08,0.636698308,2.82E-12,4,110
0x0080568c64209a91110f1333057f5e34a0e5b62e,581,1.58E-13,0,0,1,0,0,0
0x0080a01a45d5e023435dc82970ec2681a5ae050e,210,19133.92724,10421.2085,0,0,0.544645559,0,104
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,612,10295.62643,6.15E-09,6.17E-09,1.0020801,5.98E-13,0,22
0x008160cbce03ce9c914d9734c821fe96899185bc,581,0.05,0,0,1,0,0,0
0x00817ccd987f38563a46027758376123c870d263,581,0,0,0,1,0,0,0
0x008183a11eacc113e85007bd14bfbd6da3f687f9,710,2125.224449,0.071810205,0.071829849,1.000273556,3.38E-05,0,95
0x0081b2ec2af3f22528d6581e6554aaba5141e985,481,268024,315924.1512,411949.9603,1.3039521,1.178715903,0,5
0x0082a12e195b8f31660830132e72716225382075,393,950.2171637,1019,1000.000905,0.981355157,1.072386439,0,26
0x0082c6c4decefca6626b5e66929fb2ceca7c994f,581,0.0949,0,0,1,0,0,0
0x0083e235216ffe303c9db58e2eca7d69f99afd2d,588,398.9,0,0,1,0,0,5
0x008426fc298852d92a4a2b3607aa384a51c4b65a,581,19582,7.80E-09,7.80E-09,1,3.98E-13,0,0
0x008450344d3518a45a2d4fd0425eea6a5c08033d,130,15956.58731,24157,7008.061633,0.290104799,1.51392021,0,14
0x00847f96c75f1fd63f6d625a3342ba0123b20200,611,0.00026,0,0,1,0,0,22
0x0084ac988560b4724413941a0a89f7ea57da4fe5,649,161.5860888,0,0,1,0,0,50
0x00850f22f6d422d8987f796a9f23fd9e45bda47e,591,2.02E-12,0,0,1,0,0,7
0x00861fefcfef0a542b0a6c90ce1ee575e257a6c7,541,1759.441522,1080.336332,1080.947768,1.000565968,0.614022301,0,98
0x00868d173cf4463514ce9cc871f06edb1f3b16c4,581,0,0,0,1,0,0,0
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,129,10769.0682,4002.089661,1.43E-09,3.58E-13,0.371628221,0,8
0x0087899a5bf67ca95147d3ad6b76907288972055,581,0.1041,0,0,1,0,0,0
0x0088092651027c8566be1011c29f3a71eebe5efe,674,3908.079704,0,0,1,0,0,69
0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,223,0.025,1.55E-14,0,0,6.20E-13,0,0
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,581,1.18E-12,0,0,1,0,0,0
0x0089b988ca94bf62cd88a5af10e5cfc9432ef568,581,0.000547287,0,0,1,0,0,0
0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,581,1.11E-12,0,0,1,0,0,0
0x008a34511b9808c41237d7568e409141ab10796b,245,2182.103243,650,1.02E-09,1.58E-12,0.297877748,0,78
0x008a5ff6e91ba1eef94655853c3690d15d1153bc,581,0.1024,0,0,1,0,0,0
0x008a86b4dbbe4fe8a7f2145cdc676ffff95bdf23,581,0.004116237,0,0,1,0,0,0
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,368,230.1365809,1.34E-10,3.31E-11,0.246423708,5.84E-13,0,42
0x008af94ec70860b667caec3a2e2de07597db90c6,657,4828.300464,542,543.0106915,1.001864745,0.11225482,0,79
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,78,536124.182,442061.1936,8.12E-08,1.84E-13,0.824549999,0,53
0x008b24d362ca3f7dd93ab9902927eb3af50216d1,581,3813.228,0,0,1,0,0,0
0x008b61e1a118db01bc5e253da985c5f11fe04b4b,223,34.9,1.60E-11,0,0,4.58E-13,0,0
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,476,0.007400485,2.11E-10,1.11E-10,0.526324123,2.85E-08,0,48
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,581,24.82910003,0,0,1,0,0,0
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,581,5463.857079,0,0,1,0,0,0
0x008c3eb2cfd1f9ab110485c75fea549926f28b47,581,0,0,0,1,0,0,0
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,581,1.11E-12,0,0,1,0,0,0
0x008d2d57867efeba246e3bd8034ceb8c8f596950,596,2.85E-12,0,0,1,0,0,11
0x008d399b5936b8fc3d6ce86ad53ac001217e3978,156,140.4899147,37.35929688,4.41E-11,1.18E-12,0.265921557,0,6
0x008dfd01cba93125fc08f41e86cfa02b2d203005,581,9.14E-09,0,0,1,0,0,0
0x008e2fd504a73089ccd6fc0584665905f411ca3b,581,0.0944,0,0,1,0,0,0
0x008f1edc31890f9c66d4b9cf24c78dd651502274,518,186.9259085,55,55.03970732,1.000721951,0.294234226,0,14
0x008f96aab23e71c98398e6c5dabf2ee2ded9f15d,429,6491.238437,4265,2417.923967,0.566922384,0.657039491,0,139
0x008faa257fd02ff7b9ed19e4bd16b2fc4f71a98f,581,1.10E-12,0,0,1,0,0,0
0x0090ca02bba03a52241bfb641cc575bd4990432c,588,2.20E-12,0,0,1,0,0,5
0x0090ca7a7e7923d6b67319c268f3eef1b5bd5d3c,316,357.1421599,2.75E-10,0,0,7.70E-13,0,69
0x0090fb1887c411fe826cba2832a004e5d9882284,581,0.00624274,0,0,1,0,0,0
0x00913b0179ae1afaf4ec5a3c265611008560f63f,581,2,0,0,1,0,0,0
0x00916ef0f7c59f94a28ec2a332b95d4c089a8d48,261,9044,2522.318689,0,0,0.27889415,0,86
0x00917065867c9cb16d75abfbfa76aa69bd92ab75,193,0.0469,0.005,0,0,0.106609808,0,0
0x0091c05a50ef584f09c5c8b813a207198643788a,581,0,0,0,1,0,0,0
0x0092a80c90069d5a243caa28fff0eddd5c03696d,301,1,5.00E-13,0,0,5.00E-13,1,70
0x0092f6fe26d0c54f9e60326e8d93cf6770cdf494,410,5403.152307,3369.713852,3370.363014,1.000192646,0.623657017,0,3
0x009330f669003eada06b676b6e5cb77415471e7e,591,4.5,7.89E-15,7.89E-15,1.000126727,1.75E-15,0,7
0x0093660a2f58c0c38ce2ce0f894c86f9011478ea,322,0.079399608,3.50E-13,0,0,4.41E-12,0,73
0x00940bbff7ff7778b466fd26fe2932051885c1ce,589,2.46E-12,0,0,1,0,0,6
0x0094cb1657ee9da34b93845aa142eaa59169ee05,281,6159.953612,8318.572806,2766.922234,0.332619825,1.350427833,0,115
0x0094ccf467b9b767df3203796250014a7174a87d,153,2,0.5,0,0,0.25,0,0
0x0095afc96094160cea6a5e00b5858369f25f3d74,340,2.118565007,1.20E-10,0,0,5.66E-11,0,87
0x0095d0862b889c5b8606962cb834a3634a8745b7,581,0.003455553,0,0,1,0,0,0
0x0096e6df996e6cb590c5aaa40ce00dc449f9659c,581,1.11E-12,0,0,1,0,0,0
0x0096ecc56a1bb6c4dea4233dec48fb5f6d7375b4,581,2.02E-08,0,0,1,0,0,0
0x0097f65bdc45149e5ffac00e4c51a5b073af7245,435,0.012565093,1.44E-12,8.70E-13,0.604169444,1.15E-10,1,0
0x00980decdab20f78ab79dc28171b68ce238ec327,581,2.05E-08,0,0,1,0,0,0
0x00983187e18f62a2ac1dcebd63f2e5f50394cc74,642,2420.83693,5.35E-09,5.01E-09,0.935932695,2.21E-12,0,62
0x00988fe82c5550c2240c9874d55cbd100cd1a722,581,3888,4.55E-10,4.55E-10,1,1.17E-13,0,0
0x0098b56dc561854ab6f8e0d6796137dc6d808b68,585,9000,0,0,1,0,0,3
0x0098bc1587f679bd2e678bbf64ccfea4a0d3b899,172,0.0275,0.005,0,0,0.181818182,0,0
0x0098bf50fb96f428faf3e60e67c06eb1ee07e336,581,1.27E-14,0,0,1,0,0,0
0x009990e99b12f7ebcc594fb721fe56e4f88ac27e,596,973.00825,2.84E-10,2.85E-10,1.002651087,2.92E-13,0,10
0x0099a7b429f7541cbda34d6aa8cd82181fbb8bb5,334,18114.00056,2661.931267,1000.264609,0.375766505,0.146954355,0,13
0x009ae9ce6f09789a764aaab19781864db4edbb16,581,9.21E-09,0,0,1,0,0,0
0x009b05514d08da09a84f47de870af880bcd375a5,666,47,0,0,1,0,0,63
0x009b21f6f8273fe12dbc9c8025ca27db7de16b8c,475,684.5732555,524,524.316002,1.000603057,0.765440361,0,81
0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3,0,0.1,100,0,0,1000,1,7
0x009ba176a4d59d90357e9ed631c3038dcfa7f18b,669,834.3872106,0,0,1,0,0,65
0x009bd2e8e42fea1fab886ed083f5332eefa35b85,599,0,0,0,1,0,0,13
0x009c52172355d5729543a64832249638822ff8c9,516,4885,1123,1123,1,0.22988741,0,0
0x009c8da3408c57e8c4b6872fbbdf832dadf45c5e,504,1.21E-10,3.60E-11,3.60E-11,1.000416444,0.298131175,0,5
0x009d1b5cff376266cce5f3c471aecb61c09b676e,581,0,0,0,1,0,0,0
0x009d3342ac1246d0e95a7f6772e11ce9f07b2560,507,1000,264,264,1,0.264,0,0
0x009e7a5a378a128d9afdb80dd8aeaa04c30a67d0,581,6.31E-12,0,0,1,0,0,0
0x009e8675b19be214d3f620e90c5e0de7a13c3c5a,605,2350828.047,550000,475982.7457,0.865423174,0.233960115,2,103
0x009f79b5d57ee262330848096916e6a7e2a28eca,581,1.13E-12,0,0,1,0,0,0
0x009fd1cb55a0af9a9a645b8140a7014b46e6abda,581,1.09E-12,0,0,1,0,0,0
0x009ff94a057c75f661e3e28f89b9b9d84e57fc67,706,51989.5777,1000,1000.642976,1.000642976,0.019234624,0,96
0x00a0847926a77692495774f1c71ba8abef99dd52,115,320768.4934,418981.9549,100008.1633,0.238693247,1.306181759,0,17
0x00a09297f06b3790a37cffb2de91a0fccf0d5bac,252,34.12698938,26,10.00001845,0.384616094,0.761860348,0,78
0x00a258e6e7009cd9a677fef9c7496dd5ef59b518,588,0.004427133,0,0,1,0,0,5
0x00a290c589d754b5b33afd5fcfc35784bbe5e0fc,581,1.01E-12,0,0,1,0,0,0
0x00a3141fe0c2f5b67338cf9da496d1b3a65969e3,92,0.11,0.051,0,0,0.463636364,0,0
0x00a3d4e0134ff2046e9c9b83d3321625ba3da1bd,604,0.023726456,7.72E-16,7.72E-16,1,3.25E-14,0,17
0x00a4a60954be0edeb7f6f408ad6a0fd7c35b80b4,581,1.02E-12,0,0,1,0,0,0
0x00a565efa59cd8bbe65785f1122f88ebc41a23e1,591,0.003937822,0,0,1,0,0,7
0x00a67dc242df79dd7f6145ce38840581ae90c110,324,18936.22271,505,0,0,0.026668465,0,80
0x00a72d7b5050e8fa50a471f2c9af1dc21eac4d36,607,3260.718845,1.69E-08,1.69E-08,1.000296058,5.17E-12,0,19
0x00a73c4e596bec4c4068a9152da71e45480b5450,243,1.68E-12,5.83E-14,0,0,0.034711933,0,22
0x00a8bec03805bcfaafab1050dbcf90f57982d750,385,680946.193,518.3996819,5.84E-07,1.13E-09,0.000761293,0,120
0x00a8e50de90d41454813722ba73ab5d80bd01b10,581,9.80E-17,0,0,1,0,0,0
0x00a9481685d2cb1536bbe5188a898b38d36e34d8,581,21003,2.00E-09,2.00E-09,1,9.54E-14,0,0
0x00a9e3a9a065bf942960f76a228239a3ce9bf755,581,1.10E-12,0,0,1,0,0,0
0x00aab1b1a554f59b96a0de510837ba951ba375e0,129,3,1,0,0,0.333333333,0,0
0x00aac20f271c4731591cca07913e994d6f1075c0,244,1014.583871,5091.631748,1392.786327,0.273544199,5.018443415,0,103
0x00ab84845d68063c1dcd2a5f2cead5f253b249a2,274,1271.676528,605,9.91E-10,1.64E-12,0.475749915,0,137
0x00ac270072efbdc76d4bfcf9c7f84b0d5643f66a,581,0,0,0,1,0,0,0
0x00ac60244df04dfc07146f037d14f93320af57c9,252,11311.62313,5881.325,1500.115259,0.255064166,0.519936435,0,62
0x00ad3d4cc099be937879451698c673cbd5c3cefc,227,0.75569225,0.01,0,0,0.0132329,0,6
0x00ad3d8c4a73cea708e0a7d1b35440c1fcd821ca,622,0.00165,0,0,1,0,0,30
0x00ae040fa92f162d68b507e62e83939c6e07da43,581,0.01,0,0,1,0,0,0
0x00ae8ac9639aa924a0f4db6b48663a56601b9fe7,581,0.09,0,0,1,0,0,0
0x00af05a74080485086d370d9c65d246f0f906528,283,43.83595323,1.32E-09,0,0,3.02E-11,2,51
0x00af158367a6fcdb1a367f6d503e05799f340881,231,0.0001,1.00E-05,0,0,0.099999999,0,27
0x00b16e6a156a7398ca39179f49c1245f4709188e,581,0.0973,0,0,1,0,0,0
0x00b1be054a8ebe834869496ce0f7bbfe233789dc,589,3.242735669,0,0,1,0,0,6
0x00b1c4f1978b650072cbde5a85440489bd03a13c,581,1.11E-12,0,0,1,0,0,0
0x00b294517a1f6e6e013fd78d4252c2aa8aa72836,581,9.80E-17,0,0,1,0,0,0
0x00b34033000b485119da0260bac0cd946faa6a1b,581,0.004676858,0,0,1,0,0,0
0x00b344e08d3b5fb6e6cd711affa9cf971c291c44,581,7.32E-13,0,0,1,0,0,0
0x00b43a92d45ccdfeef6ea98d56f775586fe9e39e,693,4068.013943,857.906975,860.4144783,1.002922815,0.210890864,0,126
0x00b44a26933a204f5559ab87e8998ab6617feec9,583,141.4389593,0,0,1,0,0,1
0x00b44f149ddb22209db070da0bca4bb01a6e555c,93,625264.3047,628427,17956.97663,0.028574483,1.005058173,0,56
0x00b46cfd36379436272a650c550f0652d0d59165,581,1.11E-12,0,0,1,0,0,0
0x00b49bd7e1a75f98a82ca101909994e52a90e990,459,98.14973179,78,78.6600001,1.00846154,0.794704158,0,67
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,767,1014601.47,2.671594901,2.673370735,1.000664709,2.63E-06,1,138
0x00b5ae14450bfd084a00599b6875496aec543e39,581,1.4,0,0,1,0,0,0
0x00b5ebd8c8561a28c1834fe08d7e607b73271328,408,5.21E-08,4.47E-08,4.48E-08,1.000733124,0.85809839,0,32
0x00b65668a962ee571a8f223abd696ab1bd3a391f,567,2.00E-12,1.00E-13,1.00E-13,1,0.04999995,0,0
0x00b7af5a4aaafd2ae2721ac415de840dd84efc5a,146,273.0999048,107.5396916,1.80E-10,1.68E-12,0.393774182,0,25
0x00b7bfce579307a1c113c1c4af6cde13a14fc683,581,1.00E-12,0,0,1,0,0,0
0x00b81c25a5301a1dadfff40f33de25f001d3a096,581,1,0,0,1,0,0,0
0x00b878d53e8816048eea4c74603932a1dec4daa9,581,1.00E-11,0,0,1,0,0,0
0x00b879bfb781a1dc21d6a810fa377a0d2064426f,581,0,0,0,1,0,0,0
0x00b89bc301c399c1ba531689c71a09cb363753b1,581,1.24E-14,0,0,1,0,0,0
0x00b8bd07af4aa69f6d8ce7fe8777b2dcfe8c822c,581,1.11E-12,0,0,1,0,0,0
0x00b8bfc0b407187392aa9fe56eaa7c17b5ebec48,309,1113.080937,625.9800464,350.5149806,0.559945932,0.562385021,0,32
0x00b8e23fe7ddea6791131decc5117023dc03cfb0,560,229.4188926,100,100.031012,1.00031012,0.435883893,0,75
0x00ba0f9e3b612bc7b6712964848f2b1d3e75bbac,587,2.20E-12,0,0,1,0,0,4
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,508,5.125028939,6.50E-09,4.00E-09,0.615862154,1.27E-09,0,48
0x00ba93361a625e008023f30b6d031d6423f99140,588,1.20E-11,0,0,1,0,0,5
0x00bb0532dd949fab848d72a951a1d6c2b197d935,585,0.004948102,0,0,1,0,0,3
0x00bb6c783fce35b92e6cde0874abf2c580673753,581,111,0,0,1,0,0,0
0x00bb7c23500573ca6933778837c9dedd247e94d9,581,1.11E-12,0,0,1,0,0,0
0x00bb88a8309759a7c9f0a5c8e3a9364e8f564a8d,515,3.80E-14,8.94E-15,8.94E-15,1,0.235481661,0,0
0x00bbcd7ea98da5f60ee393533aaa9edeb8573167,106,187,78.90000218,0,0,0.421925145,0,1
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,262,10034.56617,11909.25793,4785.529696,0.401832736,1.186823399,0,82
0x00bbfa896cb54e2b1d3db2a7027368b43d344a21,581,0.028,0,0,1,0,0,0
0x00bc82902a4fbfa08fc5da418f642209f7b10c0f,7,6.42E-08,5.35E-08,0,0,0.833326011,0,0
0x00bdc8be263d20bb3a83aaeadfef258dd409e2df,518,217.0219171,78096,78109.01938,1.00016671,359.8530555,0,113
0x00be57e4ec695d077e63c5eb84187a7e70169279,588,0,0,0,1,0,0,5
0x00bf2f290d3aef716cd8127acc153c273c23c538,635,17002.4781,1.02E-07,6.35E-08,0.621150565,6.01E-12,0,140
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,405,4.45E-10,2.79E-10,2.79E-10,1.000002484,0.627447813,0,0
0x00bf807dfb399cf973433599f2f23210ac54ca94,581,1.11E-12,0,0,1,0,0,0
0x00c26a3e7117cfe0e4afacff2a1be9e3d2384c6e,95,149.1405159,69.29227544,0,0,0.464610673,0,2
0x00c2ac8857ea018a1cc23d529ec26f55d0bc1849,595,2.10E-12,0,0,1,0,0,10
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,487,8894097.59,7003350,6170975.931,0.881146299,0.787415466,0,122
0x00c31aa7aadc000a078b01e59d443b99fa64ef08,581,0.0225,0,0,1,0,0,0
0x00c33f577e35165e07dd9a43b2baf124163bac0a,211,970.0707891,200,0,0,0.206170521,0,34
0x00c3a5aceb3fe926a7a9772a6c4efd9f6beb7d73,366,4.68E-11,8.23E-09,8.23E-09,1.000128398,175.7653431,0,1
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,248,5966.116946,2869.695733,400,0.1393876,0.480998908,1,82
0x00c3af852e2ca04d993382b3664f62aa45ae731e,581,1.61E-12,0,0,1,0,0,0
0x00c4803aa7cdfe5ae5d325b79d5c3c384e4a8ae9,588,2.00E-12,0,0,1,0,0,5
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,500,151.6139199,65,65.00004446,1.000000684,0.428720529,0,29
0x00c4db45dda03de5bae5417530723fd7dd03da3f,581,1.05E-12,0,0,1,0,0,0
0x00c4fd7e8e4a9680b9db58640c76d4a17bd09ee4,581,0.003802092,0,0,1,0,0,0
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,392,352.0669925,247,247.073223,1.000296449,0.701571023,0,6
0x00c5ed4823b1d2e496b75e53ddb2859aa70213a3,589,2.18E-09,0,0,1,0,0,6
